Year,Agency,Country,Item Description,Status,Status Date,Qty Requested,Qty Allocated,Qty Accepted,Qty Rejected,Total Delivered Qty,Acquisition Value,Current Value
2019,Defense Logistics Agency (DLA),Djibouti,"TRUCK TRACTOR, M1088 WOW",Service Authorized to Supply EDA,1/17/2019,4,4,0,0,0,568528,113705.6
2019,Defense Logistics Agency (DLA),Djibouti,"TRUCK CARGO, M1083 WW",Service Authorized to Supply EDA,1/17/2019,1,1,0,0,0,134047,40214.1
2019,Defense Logistics Agency (DLA),Djibouti,"TRUCK CARGO, M1078WW",Service Authorized to Supply EDA,1/17/2019,1,1,0,0,0,59562,11912.4
2019,Defense Logistics Agency (DLA),Djibouti,"TRUCK CARGO, M35A3 WOW",Service Authorized to Supply EDA,1/17/2019,1,1,0,0,0,56500,11300
2019,Defense Logistics Agency (DLA),Djibouti,TRUCK TRACTOR  M1083A1,Service Authorized to Supply EDA,1/17/2019,1,1,0,0,0,167746,33549.2
2019,Defense Logistics Agency (DLA),Djibouti,"TRUCK CARGO, M1078A1 WOW",Service Authorized to Supply EDA,1/17/2019,1,1,0,0,0,176428,35285.6
2019,Defense Logistics Agency (DLA),Djibouti,"TRUCK TRACTOR, M916A3",Service Authorized to Supply EDA,1/17/2019,1,1,0,0,0,166223,33244.6
2019,Defense Logistics Agency (DLA),Djibouti,"TRUCK, PICKUP",Service Authorized to Supply EDA,1/17/2019,2,2,0,0,0,51556,10311.2
2019,Defense Logistics Agency (DLA),Djibouti,"TRUCK,  COMMERCIAL",Service Authorized to Supply EDA,1/17/2019,1,1,0,0,0,23194.6,6958.38
2019,Defense Logistics Agency (DLA),Djibouti,"TANK, TRAILER",Service Authorized to Supply EDA,1/17/2019,1,1,0,0,0,7000,2100
2019,Army,Egypt,"LAUNCHER, GUIDED MISSILE, CARRIER",Service Authorized to Supply EDA,1/17/2020,36,36,0,0,0,41798808,4179880.8
2019,Navy,Egypt,Frigate Spare Parts and Equipment (Secondary Items),Service Authorized to Supply EDA,7/31/2019,NA,NA,NA,NA,NA,3000000,1500000
2019,Army,Egypt,CAIMAN PLUS,EDA Delivered,5/20/2019,67,67,0,0,46,49500000,2475000
2019,Navy,France,Engines,Service Authorized to Supply EDA,1/13/2020,2,2,0,0,0,4800000,1440000
2019,Navy,France,E-2C Aircraft,Service Authorized to Supply EDA,1/13/2020,1,1,0,0,0,70700000,7070000
2019,Navy,Greece,J85-GE-4A ENGINES,Service Authorized to Supply EDA,2/4/2020,20,20,0,0,0,3634860,181743
2019,Defense Logistics Agency (DLA),Greece,"WEPONS PARTS, CAMOUFLAGE EQUIPMENT",Service Authorized to Supply EDA,12/6/2019,NA,NA,NA,NA,NA,1966104,786442
2019,Defense Logistics Agency (DLA),Greece,"FIRE CONTROL, ORDINANCE DISPOSAL AND MISSILE HANDLING EQUIPMENT",Service Authorized to Supply EDA,12/6/2019,NA,NA,NA,NA,NA,1966104,786442
2019,Defense Logistics Agency (DLA),Greece,"AIRCRAFT PARTS, COMPONENTS, ACCESSORIES AND SUPPORT EQUIPMENT",Service Authorized to Supply EDA,12/6/2019,NA,NA,NA,NA,NA,9830522,3932209
2019,Defense Logistics Agency (DLA),Greece,VEHICULAR PARTS & COMPONENTS AND ACCESSORIES,Service Authorized to Supply EDA,12/6/2019,NA,NA,NA,NA,NA,3932209,1572884
2019,Army,Greece,Fire support Combined Arms Tactical Trainers,Service Authorized to Supply EDA,5/23/2019,2,2,0,0,0,1014000,101400
2019,Defense Logistics Agency (DLA),Greece,FACILITIES SUPPORT EQUIPMENT & SUPPLIES,Service Authorized to Supply EDA,12/6/2019,NA,NA,NA,NA,NA,1966104,786442
2019,Defense Logistics Agency (DLA),Greece,ELECTRICAL/ELECTRONIC EQUIPMENT AND COMPONENT,Service Authorized to Supply EDA,12/6/2019,NA,NA,NA,NA,NA,1966104,786442
2019,Defense Logistics Agency (DLA),Greece,"MEDICAL, DENTAL, LAB EQUIPMENT, INSTRUMENTS AND SUPPLIES",Service Authorized to Supply EDA,12/6/2019,NA,NA,NA,NA,NA,1966104,786442
2019,Defense Logistics Agency (DLA),Greece,GENERAL SUPPORT EQUIPMENT & SUPPLIES,Service Authorized to Supply EDA,12/6/2019,NA,NA,NA,NA,NA,1966104,786442
2019,Defense Logistics Agency (DLA),Greece,VEHICULAR SUPPORT EQUIPMENT,Service Authorized to Supply EDA,12/6/2019,NA,NA,NA,NA,NA,1966104,786442
2019,Navy,Hungary,Special Operations Craft-riverine Boats,Service Authorized to Supply EDA,9/24/2019,2,2,0,0,0,1379594,413878
2019,Navy,India,MH60R HELICOPTERS,Service Authorized to Supply EDA,7/26/2019,1,1,0,0,0,32791060,1639553
2019,Defense Logistics Agency (DLA),Israel,"HEMTT ENGINE, 8V9TA ENGINE AND CONTAINER",Service Authorized to Supply EDA,12/17/2019,NA,NA,NA,NA,NA,3515920,1757960
2019,Defense Logistics Agency (DLA),Israel,"BUILDNG, ARMORED MOBILE GUARD TOWER",Service Authorized to Supply EDA,12/17/2019,NA,NA,NA,NA,NA,175504,17550.4
2019,Defense Logistics Agency (DLA),Israel,"TRUCK TANK HEMTT, M978 WOW ",Service Authorized to Supply EDA,6/6/2019,2,2,0,0,0,768260,76826
2019,Defense Logistics Agency (DLA),Israel,"TRUCK CARGO HEMTT, M985 ",Service Authorized to Supply EDA,6/6/2019,3,3,0,0,0,1084887,216977.4
2019,Defense Logistics Agency (DLA),Israel,"TRUCK CARGO HEMTT, M985A1 ",Service Authorized to Supply EDA,6/6/2019,1,1,0,0,0,351909,70381.8
2019,Defense Logistics Agency (DLA),Israel,TRUCK CARGO M1083A1 W/W,Service Authorized to Supply EDA,6/6/2019,1,1,0,0,0,182089,36417.8
2019,Defense Logistics Agency (DLA),Israel,TRUCK CARGO M1083A1 W/W,Service Authorized to Supply EDA,6/6/2019,1,1,0,0,0,182089,18208.9
2019,Defense Logistics Agency (DLA),Israel,TRUCK CARGO M1084A1 WOW,Service Authorized to Supply EDA,6/6/2019,4,4,0,0,0,873512,174702.4
2019,Defense Logistics Agency (DLA),Israel,TRUCK CARGO M1084A1 WOW,Service Authorized to Supply EDA,6/6/2019,1,1,0,0,0,218378,21837.8
2019,Defense Logistics Agency (DLA),Israel,TRUCK CARGO M1083A1 WOW,Service Authorized to Supply EDA,6/6/2019,8,8,0,0,0,1747024,524107.2
2019,Defense Logistics Agency (DLA),Israel,TRUCK CARGO M1083A1 WOW,Service Authorized to Supply EDA,6/6/2019,4,4,0,0,0,728356,145671.2
2019,Defense Logistics Agency (DLA),Israel,TRUCK CARGO M1083A1 WOW,Service Authorized to Supply EDA,6/6/2019,3,3,0,0,0,546267,54626.7
2019,Defense Logistics Agency (DLA),Israel,TRUCK CARGO M1085A1 LWB,Service Authorized to Supply EDA,6/6/2019,2,2,0,0,0,340146,102043.8
2019,Defense Logistics Agency (DLA),Israel,TRUCK CARGO M1085A1 LWB,Service Authorized to Supply EDA,6/6/2019,1,1,0,0,0,170073,17007.3
2019,Defense Logistics Agency (DLA),Israel,"TRUCK WRECKER, M1089A1 WW",Service Authorized to Supply EDA,6/6/2019,7,7,0,0,0,2321760,464352
2019,Defense Logistics Agency (DLA),Israel,"TRUCK WRECKER, M1089A1 WW",Service Authorized to Supply EDA,6/6/2019,1,1,0,0,0,331680,33168
2019,Defense Logistics Agency (DLA),Israel,"TRUCK CARGO, M1086A1 LWB W/MHE",Service Authorized to Supply EDA,6/6/2019,1,1,0,0,0,193829,38765.8
2019,Defense Logistics Agency (DLA),Israel,"TRUCK CARGO, M1086A1 LWB W/MHE",Service Authorized to Supply EDA,6/6/2019,5,5,0,0,0,969145,96914.5
2019,Defense Logistics Agency (DLA),Israel,"TRUCK CARGO, HEMTT M985A2",Service Authorized to Supply EDA,6/6/2019,2,2,0,0,0,723258,72325.8
2019,Defense Logistics Agency (DLA),Israel,"TRUCK,TANK HEMTT M978A2R1 WOW",Service Authorized to Supply EDA,6/6/2019,1,1,0,0,0,384130,76826
2019,Defense Logistics Agency (DLA),Israel,"TRUCK,TANK HEMTT M978A2R1 WW",Service Authorized to Supply EDA,6/6/2019,2,2,0,0,0,792260,79226
2019,Defense Logistics Agency (DLA),Israel,"TRUCK,CARGO HEMTT M977A2R1 WW",Service Authorized to Supply EDA,6/6/2019,1,1,0,0,0,328920,65784
2019,Defense Logistics Agency (DLA),Israel,"TRUCK,CARGO HEMTT M977A2R1 WOW",Service Authorized to Supply EDA,6/6/2019,1,1,0,0,0,328920,164460
2019,Defense Logistics Agency (DLA),Israel,"TRUCK,CARGO HEMTT M977A2R1 WOW",Service Authorized to Supply EDA,6/6/2019,5,5,0,0,0,1644600,328920
2019,Defense Logistics Agency (DLA),Israel,"TRUCK,CARGO HEMTT M977A2R1 WOW",Service Authorized to Supply EDA,6/6/2019,2,2,0,0,0,657840,65784
2019,Defense Logistics Agency (DLA),Israel,"CHASSIS,TRUCK",Service Authorized to Supply EDA,6/6/2019,6,6,0,0,0,900000,180000
2019,Defense Logistics Agency (DLA),Israel,"TRAILER,CARGO XM1101",Service Authorized to Supply EDA,6/6/2019,5,5,0,0,0,44770,13431
2019,Defense Logistics Agency (DLA),Israel,"TRAILER, CARGO  2.5 TON M1082",Service Authorized to Supply EDA,6/6/2019,1,1,0,0,0,35000,17500
2019,Defense Logistics Agency (DLA),Israel,"TRAILER, CARGO  2.5 TON M1082",Service Authorized to Supply EDA,6/6/2019,3,3,0,0,0,105000,52500
2019,Defense Logistics Agency (DLA),Israel,"TRAILER, CARGO  2.5 TON M1082",Service Authorized to Supply EDA,6/6/2019,1,1,0,0,0,35000,17500
2019,Defense Logistics Agency (DLA),Israel,"TRAILER, CARGO  2.5 TON M1082",Service Authorized to Supply EDA,6/6/2019,4,4,0,0,0,140000,70000
2019,Defense Logistics Agency (DLA),Israel,CAMOUFLAGE AND DECEPTION EQUIPMENT,EDA Delivered,4/2/2019,NA,NA,NA,NA,NA,483431.3,145029.39
2019,Defense Logistics Agency (DLA),Israel,"PARACHUTES; ARIAL PICK UP, DELIVERY, RECCOVERY SYSTEMS AND CARGO TIE EQUIPMENT",EDA Accepted/LOA Implemented,9/26/2019,NA,NA,NA,NA,NA,483431.3,145029.39
2019,Defense Logistics Agency (DLA),Israel,VEHICLE EQUIPMENT COMPONENTS,EDA Delivered,9/23/2019,NA,NA,NA,NA,NA,483431.3,145029.39
2019,Defense Logistics Agency (DLA),Israel,"HARDWARE, ABRASIVES, ROPE AND CHAINS",EDA Accepted/LOA Implemented,9/26/2019,NA,NA,NA,NA,NA,483431.3,145029.39
2019,Defense Logistics Agency (DLA),Israel,"FIREFIGHTING, RESCUE AND SAFETY EQUIPMENT",EDA Accepted/LOA Implemented,9/26/2019,NA,NA,NA,NA,NA,483431.3,145029.39
2019,Defense Logistics Agency (DLA),Israel,HAND TOOLS,EDA Delivered,4/26/2019,NA,NA,NA,NA,NA,483431.3,145029.39
2019,Defense Logistics Agency (DLA),Israel,"PREFABRICATED STRUCTURES, SCAFFOLDING, CONSTRUCTION AND BUILDING MATERIALS.",EDA Delivered,9/30/2019,NA,NA,NA,NA,NA,483431.3,145029.39
2019,Defense Logistics Agency (DLA),Israel,LIGHTINIG FIXTURES AND LAMPS,EDA Delivered,9/30/2019,NA,NA,NA,NA,NA,483431.3,145029.39
2019,Defense Logistics Agency (DLA),Israel,"MEDICAL,DENTAL AND VETERINARY EQUIPMENTS AND SUPPLIES",EDA Delivered,9/30/2019,NA,NA,NA,NA,NA,483431.3,145029.39
2019,Defense Logistics Agency (DLA),Israel,"INSTRUMENTS, LABORATORY AND TRAINING EQUIPMENT ",EDA Accepted/LOA Implemented,9/26/2019,NA,NA,NA,NA,NA,483431.3,145029.39
2019,Defense Logistics Agency (DLA),Israel,HOUSEHOLD AND COMMERCIAL FURNISHINGS,EDA Delivered,9/30/2019,NA,NA,NA,NA,NA,483431.3,145029.39
2019,Defense Logistics Agency (DLA),Israel,FOOD PREPARATION AND SERVING EQUIPMENT,EDA Delivered,9/30/2019,NA,NA,NA,NA,NA,483431.3,145029.39
2019,Defense Logistics Agency (DLA),Israel,CLOTHING AND INDIVIDUAL EQUIPMENT,EDA Delivered,9/30/2019,NA,NA,NA,NA,NA,483431.3,145029.39
2019,Air Force,Israel,F-15 A/B Wing Set (Left Hand),Service Authorized to Supply EDA,7/17/2019,1,1,0,0,0,697358.4,69735.84
2019,Air Force,Israel,F-15 A/B Wing Set (Right Hand),Service Authorized to Supply EDA,7/17/2019,1,1,0,0,0,693707.91,69370.79
2019,Defense Logistics Agency (DLA),Israel,"TRUCK,TANK HEMTT, M978 ",Service Authorized to Supply EDA,6/6/2019,4,4,0,0,0,1584520,316904
2019,Defense Logistics Agency (DLA),Israel,"TRUCK CARGO HEMTT,  M977 WW",Service Authorized to Supply EDA,6/6/2019,1,1,0,0,0,328920,32892
2019,Defense Logistics Agency (DLA),Israel,"TRUCK CARGO HEMTT, M977 WOW",Service Authorized to Supply EDA,6/6/2019,14,14,0,0,0,4436880,887376
2019,Defense Logistics Agency (DLA),Israel,"TRUCK TANK HEMMT, M978 WOW",Service Authorized to Supply EDA,6/6/2019,1,1,0,0,0,384130,115239
2019,Defense Logistics Agency (DLA),Israel,"TRUCK TANK HEMTT, M978 WOW ",Service Authorized to Supply EDA,6/6/2019,8,8,0,0,0,3073040,614608
2019,Air Force,Jordan,"AIRCRAFT, C-130H",Service Authorized to Supply EDA,5/3/2019,3,3,0,0,0,90000000,36000000
2019,Air Force,Jordan,F-16 Aircraft (Parts Reclamation),Service Authorized to Supply EDA,10/7/2019,15,15,0,0,0,127500000,6375000
2019,Army,Lebanon,Bradley Fighting Vehicle COFT-E,EDA Accepted/LOA Implemented,9/26/2019,2,2,0,0,0,1991002,199100.2
2019,Army,Lebanon,"MARKER, LOCATION MARINE MK 38 MOD 1",EDA Accepted/LOA Implemented,11/25/2019,100,100,0,0,0,14100,4230
2019,Army,Lebanon,"CARTRIDGE, 9MM, PRACTICE TRACER, M939",EDA Accepted/LOA Implemented,11/25/2019,44000,44000,0,0,0,44880,13464
2019,Army,Lebanon,"CARTRIDGE, .50 CAL BALL AND TRACER",Service Authorized to Supply EDA,11/25/2019,36203,36203,0,0,0,51046.23,15313.87
2019,Army,Lebanon,CARTRIDGE .50 CAL BLANK M1 LINKED,EDA Accepted/LOA Implemented,11/25/2019,14629,14629,0,0,0,10386.59,3115.98
2019,Army,Lebanon,"CARTRIDGE, .50 CALIBER, 4 API, 1 API TR, LKD, M8",EDA Accepted/LOA Implemented,11/25/2019,1000,1000,0,0,0,420,126
2019,Army,Lebanon,"CARTRIDGE, 20MM, INC M96, WITH PERCUSSION PRIMER",EDA Accepted/LOA Implemented,11/25/2019,5000,5000,0,0,0,4400,1320
2019,Army,Lebanon,"CARTRIDGE, 20MM, 4 HEI M210, 1 AP-T M95",EDA Accepted/LOA Implemented,11/25/2019,120000,120000,0,0,0,1965600,589680
2019,Army,Lebanon,CARTRIDGE 40MM GREEN SMOKE M715,EDA Accepted/LOA Implemented,11/25/2019,1143,1143,0,0,0,178525.17,53557.55
2019,Army,Lebanon,CARTRIDGE 40MM YELLOW SMOKE M716,EDA Accepted/LOA Implemented,11/25/2019,576,576,0,0,0,89965.44,26989.63
2019,Army,Lebanon,CARTRIDGE 105MM HE M1 W/O FUZE - CC F - 10 %,EDA Accepted/LOA Implemented,11/25/2019,20,20,0,0,0,7870.4,787.04
2019,Army,Lebanon,CARTRIDGE 120MM ILLUM M930 (MORTAR),EDA Accepted/LOA Implemented,11/25/2019,90,90,0,0,0,39762,11928.6
2019,Army,Lebanon,CARTRIDGE 120MM HE M57 W/PD FUZE,EDA Accepted/LOA Implemented,11/25/2019,60,60,0,0,0,26149.8,7844.94
2019,Army,Lebanon,CARTRIDGE 81MM HE M889A2 w/M783 FUZE,EDA Accepted/LOA Implemented,11/25/2019,55,55,0,0,0,21320.2,6396.06
2019,Army,Lebanon,"SMOKE POT, FLOATING, HEXACHLOROETHANE, M4A2",EDA Accepted/LOA Implemented,11/25/2019,100,100,0,0,0,16100,4830
2019,Army,Lebanon,"SIGNAL, ILLUMINATION, AIRCRAFT, DOUBLE STAR, RED-GREEN, AN/M58",EDA Accepted/LOA Implemented,11/25/2019,100,100,0,0,0,940,282
2019,Army,Lebanon,"SIGNAL, SMOKE AND ILLUMINATION, MARINE, MK 11",EDA Accepted/LOA Implemented,11/25/2019,100,100,0,0,0,24200,7260
2019,Army,Lebanon,"SIGNAL, SMOKE AND ILLUMINATION, MARINE, MK 11",EDA Accepted/LOA Implemented,11/25/2019,100,100,0,0,0,24200,7260
2019,Army,Lebanon,"SIGNAL, SMOKE AND ILLUMINATION, MARINE, MK 11",EDA Accepted/LOA Implemented,11/25/2019,94,94,0,0,0,18612,5583.6
2019,Army,Lebanon,"SIGNAL, SMOKE AND ILLUMINATION, MARINE, MK 118 MOD 2, YELLOW",EDA Accepted/LOA Implemented,11/25/2019,100,100,0,0,0,28800,8640
2019,Army,Lebanon,"SIGNAL, SMOKE AND ILLUMINATION, MARINE, MK 12",EDA Accepted/LOA Implemented,11/25/2019,100,100,0,0,0,22500,6750
2019,Army,Lebanon,"SIGNAL, SMOKE, MARINE, ORANGE FLOATING",EDA Accepted/LOA Implemented,11/25/2019,100,100,0,0,0,350,105
2019,Army,Lebanon,"SIGNAL, ILLUMINATION, MK5 MOD 0",EDA Accepted/LOA Implemented,11/25/2019,100,100,0,0,0,8697,2609.1
2019,Army,Lebanon,"SIGNAL, ILLUMINATION, GROUND GREEN STAR, PARACHUTE M19A2",EDA Accepted/LOA Implemented,11/25/2019,1204,1204,0,0,0,39864.44,11959.33
2019,Army,Lebanon,"SIGNAL, SMOKE GROUND YELLOW",EDA Accepted/LOA Implemented,11/25/2019,510,510,0,0,0,1326,397.8
2019,Army,Lebanon,"SIGNAL, SMOKE, GROUND RED PARACHUTE M129A1",EDA Accepted/LOA Implemented,11/25/2019,48400,48400,0,0,0,2019732,605919.6
2019,Army,Lebanon,"SIGNAL, SMOKE, GROUND RED PARACHUTE M128A1",EDA Accepted/LOA Implemented,11/25/2019,32067,32067,0,0,0,1289093.4,386728.02
2019,Army,Lebanon,"SIGNAL, CARTRIDGE WHITE SMOKE FOR USE WITH 1370",EDA Accepted/LOA Implemented,11/25/2019,100570,100570,0,0,0,150855,45256.5
2019,Army,Lebanon,"SIGNAL, SMOKE, GROUND RED, M168",EDA Accepted/LOA Implemented,11/25/2019,9485,9485,0,0,0,13753.25,4125.97
2019,Army,Lebanon,"MARKER, LOCATION, MARINE",EDA Accepted/LOA Implemented,11/25/2019,100,100,0,0,0,538,161.4
2019,Army,Lebanon,"MARKER, LOCATION, MARINE",EDA Accepted/LOA Implemented,11/25/2019,100,100,0,0,0,626,187.8
2019,Army,Lebanon,"MK 28 MOD 0, MARKER LOCATION MARINE",EDA Accepted/LOA Implemented,11/25/2019,100,100,0,0,0,6300,1890
2019,Army,Lebanon,"MARKER,LOCATION,MARINE, AN-M59, SLICK MA",EDA Accepted/LOA Implemented,11/25/2019,100,100,0,0,0,1908,572.4
2019,Army,Lebanon,"CARTRIDGE, .22 CAL BALL",EDA Accepted/LOA Implemented,11/25/2019,36,36,0,0,0,1.44,0.43
2019,Defense Logistics Agency (DLA),Mexico,FIRE CONTROL EQUIPMENT,Service Authorized to Supply EDA,6/24/2019,NA,NA,NA,NA,NA,13183.57,3955.07
2019,Defense Logistics Agency (DLA),Mexico,MISCELLANEOUS,Service Authorized to Supply EDA,6/24/2019,NA,NA,NA,NA,NA,13183.57,3955.07
2019,Defense Logistics Agency (DLA),Mexico,"AIRCRAFT LAUNCHING, LANDING AND GROUND HANDLING EQUIPMENT",Service Authorized to Supply EDA,6/24/2019,NA,NA,NA,NA,NA,13183.57,3955.07
2019,Defense Logistics Agency (DLA),Mexico,SHIP AND MARINE EQUIPMENT,Service Authorized to Supply EDA,6/24/2019,NA,NA,NA,NA,NA,13183.57,3955.07
2019,Defense Logistics Agency (DLA),Mexico,"VEHICULAR EQUIPMENT COMPONENTS, TIRES AND TUBES",Service Authorized to Supply EDA,6/24/2019,NA,NA,NA,NA,NA,13183.57,3955.07
2019,Defense Logistics Agency (DLA),Mexico,"ENGINES, TURBINES, ENGINE ACCESSORIES AND COMPONENTS, MECHANICAL POWER TRANSMISSION EQUIPMENT",Service Authorized to Supply EDA,6/24/2019,NA,NA,NA,NA,NA,13183.57,3955.07
2019,Defense Logistics Agency (DLA),Mexico,WOODWORKING MACHINERY AND EQUIPMENT,Service Authorized to Supply EDA,6/24/2019,NA,NA,NA,NA,NA,13183.57,3955.07
2019,Defense Logistics Agency (DLA),Mexico,METALWORKING MACHINERY,Service Authorized to Supply EDA,6/24/2019,NA,NA,NA,NA,NA,13183.57,3955.07
2019,Defense Logistics Agency (DLA),Mexico,BEARINGS,Service Authorized to Supply EDA,6/24/2019,NA,NA,NA,NA,NA,13183.57,3955.07
2019,Defense Logistics Agency (DLA),Mexico,SERVICE AND TRADE EQUIPMENT,Service Authorized to Supply EDA,6/24/2019,NA,NA,NA,NA,NA,13183.57,3955.07
2019,Defense Logistics Agency (DLA),Mexico,PECIAL INDUSTRY MACHINERY,Service Authorized to Supply EDA,6/24/2019,NA,NA,NA,NA,NA,13183.57,3955.07
2019,Defense Logistics Agency (DLA),Mexico,AGRICULTURAL MACHINERY AND EQUIPMENT,Service Authorized to Supply EDA,6/24/2019,NA,NA,NA,NA,NA,13183.57,3955.07
2019,Defense Logistics Agency (DLA),Mexico,"WAREHOUSE TRUCKS AND TRACTORS, SELF-PROPELLED",Service Authorized to Supply EDA,6/24/2019,NA,NA,NA,NA,NA,13183.57,3955.07
2019,Defense Logistics Agency (DLA),Mexico,"MATERIAL HANDLING EQUIPMENT, ROPE, CABLE, CHAIN AND FITTINGS",Service Authorized to Supply EDA,6/24/2019,NA,NA,NA,NA,NA,13183.57,3955.07
2019,Defense Logistics Agency (DLA),Mexico,"REFRIGERATION, AIR CONDITIONING, AND AIR CIRCULATING EQUIPMENT",Service Authorized to Supply EDA,6/24/2019,NA,NA,NA,NA,NA,13183.57,3955.07
2019,Defense Logistics Agency (DLA),Mexico,"FURNACE, STEAM PLANT AND DRYING EQUIPMENT, WATER PURIFICATION AND SEWAGE TREATMENT, PIPE, TUBING, HOSE AND FITTINGS, AND VALVES",Service Authorized to Supply EDA,6/24/2019,NA,NA,NA,NA,NA,13183.57,3955.07
2019,Defense Logistics Agency (DLA),Mexico,MAINTENANCE AND REPAIR SHOP EQUIPMENT AND HAND  AND MEASURING TOOLS,Service Authorized to Supply EDA,6/24/2019,NA,NA,NA,NA,NA,13183.57,3955.07
2019,Defense Logistics Agency (DLA),Mexico,BRIDGES FIXED AND FLOATING,Service Authorized to Supply EDA,6/24/2019,NA,NA,NA,NA,NA,13183.57,3955.07
2019,Defense Logistics Agency (DLA),Mexico,PREFABRICATED AND PORTABLE BUILDINGS,Service Authorized to Supply EDA,6/24/2019,NA,NA,NA,NA,NA,13183.57,3955.07
2019,Defense Logistics Agency (DLA),Mexico,PREFABRICATED STRUCTURES AND SCAFFOLDING,Service Authorized to Supply EDA,6/24/2019,NA,NA,NA,NA,NA,13183.57,3955.07
2019,Defense Logistics Agency (DLA),Mexico,"LUMBER, MILWORK, PLYWOOD, VENEER, CONTRUCTIONS AND BUILDING MATERIALS",Service Authorized to Supply EDA,6/24/2019,NA,NA,NA,NA,NA,13183.57,3955.07
2019,Defense Logistics Agency (DLA),Mexico,"COMMUINCATION, DETECTION, AND COHERENT RADIATION EQUIPMENT, ELECTRICAL AND ELECTRONIC EQUIPMENT COMPONENTS",Service Authorized to Supply EDA,6/24/2019,NA,NA,NA,NA,NA,13183.57,3955.07
2019,Defense Logistics Agency (DLA),Mexico,"FIBER OPTICS MATERIALS, COMPONENTS, ASSEMBLIES, AND ACCESSORIES",Service Authorized to Supply EDA,6/24/2019,NA,NA,NA,NA,NA,13183.57,3955.07
2019,Defense Logistics Agency (DLA),Mexico,"ELECTRIC WIRE, POWER AND DISTRIBUTION EQUIPMENT, LIGHTING FIXTURES AND LAMPS, ALARM, SIGNAL AND SECURITY DETECTION SYSTEMS",Service Authorized to Supply EDA,6/24/2019,NA,NA,NA,NA,NA,13183.57,3955.07
2019,Defense Logistics Agency (DLA),Mexico,"MEDICAL, DENTAL AND VETERINARY EQUIPMENT AND SUPPLIES, INSTRUCMENTS AND LAB EQUIPMENT, ",Service Authorized to Supply EDA,6/24/2019,NA,NA,NA,NA,NA,13183.57,3955.07
2019,Defense Logistics Agency (DLA),Mexico,"MEDICAL, DENTAL AND VETERINARY EQUIPMENT AND SUPPLIES, INSTRUCMENTS AND LAB EQUIPMENT, ",Service Authorized to Supply EDA,6/24/2019,NA,NA,NA,NA,NA,13183.57,3955.07
2019,Defense Logistics Agency (DLA),Mexico,PHOTOGRAPHIC EQUIPMENT,Service Authorized to Supply EDA,6/24/2019,NA,NA,NA,NA,NA,13183.57,3955.07
2019,Defense Logistics Agency (DLA),Mexico,TRAINING AIDS AND DEVICES,Service Authorized to Supply EDA,6/24/2019,NA,NA,NA,NA,NA,13183.57,3955.07
2019,Defense Logistics Agency (DLA),Mexico,GEN PURPOSE ADP EQUIPMENT,Service Authorized to Supply EDA,6/24/2019,NA,NA,NA,NA,NA,13183.57,3955.07
2019,Defense Logistics Agency (DLA),Mexico,"FURNITURE, HOUSEHOLD AND COMMERCIAL FURNISHINGS AND APPLIANCES, FOOD PREPARATION AND SERVING EQUIPMENT",Service Authorized to Supply EDA,6/24/2019,NA,NA,NA,NA,NA,13183.57,3955.07
2019,Defense Logistics Agency (DLA),Mexico,OFFICE SUPPLIES AND DEVICES,Service Authorized to Supply EDA,6/24/2019,NA,NA,NA,NA,NA,13183.57,3955.07
2019,Defense Logistics Agency (DLA),Mexico,"BOOKS, MAPS AND OTHER PUBLICATIONS",Service Authorized to Supply EDA,6/24/2019,NA,NA,NA,NA,NA,13183.57,3955.07
2019,Defense Logistics Agency (DLA),Mexico,"CLEANING EQUIPMENT AND SUPPLIES, BRUSHES, PAINTS, SEALERS, AND ADHESIVES",Service Authorized to Supply EDA,6/24/2019,NA,NA,NA,NA,NA,13183.57,3955.07
2019,Defense Logistics Agency (DLA),Mexico,"CONTAINERS, PACKAGING, AND PACKING SUPPLIES",Service Authorized to Supply EDA,6/24/2019,NA,NA,NA,NA,NA,13183.57,3955.07
2019,Defense Logistics Agency (DLA),Mexico,"TEXTILES, LEATHER, FURS, APPAREL AND SHOE FINDINGS, TENTS AND FLAGS, CLOTHING AND INDIVIDUAL EQUIP",Service Authorized to Supply EDA,6/24/2019,NA,NA,NA,NA,NA,13183.57,3955.07
